time="2026-05-27T10:19:06Z" level=info msg="starting spamoor" buildtime="2026-05-15T09:05:13Z" version=git-dc60b60
time="2026-05-27T10:19:06Z" level=info msg="initialized client pool with 1 clients (chain id: 1337)" module=clientpool
time="2026-05-27T10:19:06Z" level=info msg="client check completed (1 good clients, 0 bad clients)" module=clientpool
time="2026-05-27T10:19:06Z" level=info msg="initialized block stats from latest block: gasLimit=100000000 baseFee=9 amsterdam=false"
time="2026-05-27T10:19:06Z" level=info msg="initialized root wallet (addr: 0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266 balance: 999997994 ETH, nonce: 16)"
time="2026-05-27T10:19:06Z" level=info msg="initialized 200 wallets for parallel execution" scenario=erc20_bloater
time="2026-05-27T10:19:08Z" level=info msg="funding child wallets... (0/1)" module=walletpool
time="2026-05-27T10:19:09Z" level=info msg="processed block 2476:  0 total tx, 0 tx confirmed from 0 wallets (570.492µs, 2.148µs)"
time="2026-05-27T10:19:09Z" level=info msg="processed block 2477:  2 total tx, 2 tx confirmed from 1 wallets (1.309504ms, 427.681µs)"
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    0 (addr: 0x2596908Bf5B090dC0B4F95fCb98dFc240B90c768, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    1 (addr: 0x3b188C5512cCB0169E6c274e61a230aa0917f2fc, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    2 (addr: 0xC2Cf66DEcD554A4cAd80e380a11Ca7f75f5Aab39, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    3 (addr: 0x40574f4E5596268Ade7A2D9421902857160931D9, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    4 (addr: 0x44aed0b3e7caA92bC7FAA7e92A959ef5acB01A45, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    5 (addr: 0xc491B4afE2787b1696A4E6186DBacF6E3669beC4, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    6 (addr: 0xf65bfc5e4875fE7a97b686CBCBd6C4DF559ddFdA, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    7 (addr: 0x1a5893203727a5356DF336c8583CB0Eedb3893A6, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    8 (addr: 0x88f0C3267CcD841368407f9D4ee06c885ABa6B14, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet    9 (addr: 0x1b8b3aeE8f9b6d3e45316395F199095B6A0ac23B, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   10 (addr: 0x3D58A0100413EC313687847764bCd49fcdE7D0f9, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   11 (addr: 0x6C79d5D574A774c62398Eb9b9e5DB1Ec82702952, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   12 (addr: 0xC04b91f2f80c5eBb0Ca2357e697636279AD31c74, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   13 (addr: 0x39027CA034AE9568798CA620Ed04599de1c33f44, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   14 (addr: 0x8141a2Bd4F52889BaD58Ff216AE92A7ED089f74c, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   15 (addr: 0xeA986F715d88e9E5f81bF7f11Ba18359049F6138, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   16 (addr: 0xFe6883E4A36cAa7FC436BAA38567B5f6C4722616, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   17 (addr: 0xbdE5b0E42c62E0a7912BE491334Df5F566b7F604, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   18 (addr: 0xe63D240281b5b30F88CE4eC6710A82C9A679fB4d, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   19 (addr: 0x6fAF3A4875040Cb51f56cE5c2C26a2E77D91Cac3, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   20 (addr: 0xC0dE323c61dE46746aE244B167E195d9Ec49eE43, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   21 (addr: 0x8f01D371e3c55087bc4E7fcCc7309fF636ef93Af, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   22 (addr: 0x5ED2e3bCD657E83B4a78882F2B7D36311312D711, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   23 (addr: 0x7e4D280A41f9Bf2b6dc21805F3bE01Ca2BFB464d, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   24 (addr: 0xd95345cB282a0DB6a466862630adF961b77f81c3, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   25 (addr: 0x2F2D49b12F0cD491C1E6a329cd17C55101F4dB31, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   26 (addr: 0x402F2Cd638EAe9270f3262DF37d6a3A6998213E9, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   27 (addr: 0x3bb73EED559fDfA57AFC26b9c1bb36Fb1eA96c9d, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   28 (addr: 0x0a6826353300DC0A7b1f5f146D693132D5E7495F, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   29 (addr: 0x8000AA2E105fA09bE3115490F8568752DE5ceDb4, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   30 (addr: 0x3348DB9c95347D763DF840aD1D6DE2133D2EC904, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   31 (addr: 0xeE56c305Ab8EfE1e7A92cba606240A7C802CdEAb, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   32 (addr: 0xCAb4b16736bA71D5Eb227CD541b0c43F11e3bdc6, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   33 (addr: 0x0986e0E4c51137db997c03F2CCE2f46F14964372, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   34 (addr: 0x61969C29E6F9f4d93dF8A4b917A67926B7a7E886, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   35 (addr: 0xE2E36C71451C24b2b3Dea77ce6A39f7934D1BB7a, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   36 (addr: 0x708102ae6C38De835F8d2ff6003D4F650702462D, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   37 (addr: 0x8a54EF519438e4F29A66a892C7214D39993279B7, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   38 (addr: 0x42502945Ebb90283d6d33aA0E44f43876f086a81, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   39 (addr: 0x785c4885bfeA6DD2CF6606160bF5dE454a05E21b, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   40 (addr: 0xf0Ef26884318169d9C7e3d9f5886C91e064B5671, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   41 (addr: 0xa91FDc2DcB6e3710928E4D1573620e43DeD12478, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   42 (addr: 0xCf6B848F1E45ffD44EbaC140Fe6D8Fd73E9BEa78, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   43 (addr: 0xd4766446106347F13ab52C4f596d1b227c510456, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   44 (addr: 0x2421C79B1eb5CcB0513E3f148EFa9E7D97E93ECB, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   45 (addr: 0x049C7A86A84A62cD30EA48b28a4e147296bBE219, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   46 (addr: 0x750FEb5E387eEdb4C043EedD75F7eD9Aad11F63B, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   47 (addr: 0xC4c41863A36BFFF5d1Ae04Ecc335bb3df5F0e5ea, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   48 (addr: 0x333195548ce8efdb2F50345fB09b8eb5Bef155E1, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   49 (addr: 0x88D16F0936fF35730cd60c0dc6a0aa3C6a4B2999, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   50 (addr: 0x4179868043354C1FD841f334aa61C8B0B125310F, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   51 (addr: 0xC413a8a9951ffA58a375d2aFab57BbeBed350910, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   52 (addr: 0xC1E319dcC9A364E0CdE6485813a22731E6B5A55b, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   53 (addr: 0x0f9729B6513d849E7577e1b4B01f17C0324009d7, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   54 (addr: 0xAEd286c6e950e5697b02280ff0c861D43Af56B23, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   55 (addr: 0x0cE810E388AcDd93F41306df130b04f6c4678CA3, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   56 (addr: 0x2a29Fc9C47033D4dfF7666863eA41A715750778F, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   57 (addr: 0x9Bd0b5E038B3eC3D37B9d8A1011bE10B42886594, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   58 (addr: 0xb1C7106EC22705CB86C4f1140C090AEC32e7a61F, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   59 (addr: 0x328FD183f69d0865B1aD1aab1d1BFFff19AEfD75, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   60 (addr: 0x20ccF0280BebdCD777aBEfb8f4C1f9e3142a5F73, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   61 (addr: 0x367DC9DbF942b0640Fea06CdDcb69445f16799A7, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   62 (addr: 0x8B7151b8ba45de27ebC2C14eDDD364232E02ca1B, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   63 (addr: 0xe8E5baf9696BDfbF3f7404450A5F10f4b37D65EC, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   64 (addr: 0x3b3aC5aBb2fe43f113ce3670c20e17D912690299, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   65 (addr: 0x1B7cD2b16A347bB002EaC1932D6B73925364f466, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   66 (addr: 0x12FA32B012360177f008Cbb47f690Eef2065ad23, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   67 (addr: 0x760df0f9d3d94259397Ee817F6A684B82A63461b, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   68 (addr: 0x5afDa2398d23D142FCE3efa0AAFAf9f0B660dA06, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   69 (addr: 0xEd4aDC7aFc2341cBEe485C31c282F2D452eE93A6, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   70 (addr: 0x1e38b08D941e49F10772Ef658a70d7A5E56F95e2, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   71 (addr: 0x9CD1D1C3A4882096dbDcCcfe43706DCad55bcC89, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   72 (addr: 0x7b07a5c78b4B4f6765C04Fb73a01Ae4d58dA1395, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   73 (addr: 0xe883Dd9A3114bEA3fB9fd614EBAFacAFbA37b838, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   74 (addr: 0xD42723AA1dB8dB8C47377080Ebff5c658F4BD756, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   75 (addr: 0x38E09c99D266609A4eb21C6C8BAF75B02fBDB6c5, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   76 (addr: 0x70e4b8d9A14d43eb212FAEDb6a6916bf5C23ac30, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   77 (addr: 0x3cab64977717B0766D6eC4F6E624e8Bd1E53173D, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   78 (addr: 0x5508c5aA833C425BcB4F80dA30FF509EEaEa5e6C, balance: 5 ETH, nonce: 0)" module=walletpool
time="2026-05-27T10:19:09Z" level=debug msg="initialized child wallet   79 (addr: 0x14D6dfE1286C3B1Ee899edB10B16A50fA745AaFC, balance: 5 ETH, nonce: 0)" module=walletpool
